ticket_id,fecha_hora,fecha,hora,producto,categoria,cantidad,precio_unitario,total,medio_pago
T-20260517-3314,2026-05-17 23:12:06,2026-05-17,23,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260517-3651,2026-05-17 17:54:06,2026-05-17,17,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260517-3651,2026-05-17 17:54:06,2026-05-17,17,Papas Bravas,Comida,3,6500,19500,Transferencia
T-20260517-3651,2026-05-17 17:54:06,2026-05-17,17,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-9629,2026-05-17 19:26:06,2026-05-17,19,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-9182,2026-05-17 19:41:06,2026-05-17,19,Tabla Para Compartir,Comida,3,14900,44700,Efectivo
T-20260517-9182,2026-05-17 19:41:06,2026-05-17,19,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-9182,2026-05-17 19:41:06,2026-05-17,19,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260517-9182,2026-05-17 19:41:06,2026-05-17,19,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260517-5045,2026-05-17 17:45:06,2026-05-17,17,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-5045,2026-05-17 17:45:06,2026-05-17,17,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260517-2241,2026-05-17 12:54:06,2026-05-17,12,Papas Bravas,Comida,1,6500,6500,Credito
T-20260517-2241,2026-05-17 12:54:06,2026-05-17,12,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-2241,2026-05-17 12:54:06,2026-05-17,12,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260517-2241,2026-05-17 12:54:06,2026-05-17,12,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-1586,2026-05-17 14:14:06,2026-05-17,14,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260517-1586,2026-05-17 14:14:06,2026-05-17,14,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-1586,2026-05-17 14:14:06,2026-05-17,14,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-1586,2026-05-17 14:14:06,2026-05-17,14,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260517-9750,2026-05-17 22:36:06,2026-05-17,22,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-9750,2026-05-17 22:36:06,2026-05-17,22,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260517-8337,2026-05-17 20:48:06,2026-05-17,20,Papas Bravas,Comida,2,6500,13000,Transferencia
T-20260517-8337,2026-05-17 20:48:06,2026-05-17,20,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260517-8337,2026-05-17 20:48:06,2026-05-17,20,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260517-8337,2026-05-17 20:48:06,2026-05-17,20,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-7064,2026-05-17 18:56:06,2026-05-17,18,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260517-4709,2026-05-17 20:56:06,2026-05-17,20,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260517-4709,2026-05-17 20:56:06,2026-05-17,20,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260517-4709,2026-05-17 20:56:06,2026-05-17,20,Cerveza IPA,Bebidas,3,4500,13500,Efectivo
T-20260517-4709,2026-05-17 20:56:06,2026-05-17,20,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-7131,2026-05-17 21:39:06,2026-05-17,21,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260517-7131,2026-05-17 21:39:06,2026-05-17,21,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260517-7131,2026-05-17 21:39:06,2026-05-17,21,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260517-7131,2026-05-17 21:39:06,2026-05-17,21,Papas Bravas,Comida,1,6500,6500,Credito
T-20260517-3992,2026-05-17 15:14:06,2026-05-17,15,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-3992,2026-05-17 15:14:06,2026-05-17,15,Pisco Sour,Bebidas,3,5500,16500,Efectivo
T-20260517-3992,2026-05-17 15:14:06,2026-05-17,15,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260517-9609,2026-05-17 20:47:06,2026-05-17,20,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-9609,2026-05-17 20:47:06,2026-05-17,20,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260517-9609,2026-05-17 20:47:06,2026-05-17,20,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-9609,2026-05-17 20:47:06,2026-05-17,20,Cerveza IPA,Bebidas,3,4500,13500,Credito
T-20260517-9215,2026-05-17 22:03:06,2026-05-17,22,Cerveza IPA,Bebidas,2,4500,9000,Efectivo
T-20260517-1403,2026-05-17 22:32:06,2026-05-17,22,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260517-1403,2026-05-17 22:32:06,2026-05-17,22,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260517-9392,2026-05-17 17:51:06,2026-05-17,17,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-1877,2026-05-17 12:57:06,2026-05-17,12,Pisco Sour,Bebidas,3,5500,16500,Transferencia
T-20260517-6531,2026-05-17 20:13:06,2026-05-17,20,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-3267,2026-05-17 20:51:06,2026-05-17,20,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-5883,2026-05-17 22:18:06,2026-05-17,22,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-5883,2026-05-17 22:18:06,2026-05-17,22,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-5883,2026-05-17 22:18:06,2026-05-17,22,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-5883,2026-05-17 22:18:06,2026-05-17,22,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260517-6258,2026-05-17 19:23:06,2026-05-17,19,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-6258,2026-05-17 19:23:06,2026-05-17,19,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-6258,2026-05-17 19:23:06,2026-05-17,19,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260517-6258,2026-05-17 19:23:06,2026-05-17,19,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260517-6470,2026-05-17 13:44:06,2026-05-17,13,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260517-6470,2026-05-17 13:44:06,2026-05-17,13,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260517-8496,2026-05-17 23:12:06,2026-05-17,23,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-5426,2026-05-17 21:33:06,2026-05-17,21,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-5426,2026-05-17 21:33:06,2026-05-17,21,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-5426,2026-05-17 21:33:06,2026-05-17,21,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260517-8881,2026-05-17 12:34:06,2026-05-17,12,Papas Bravas,Comida,1,6500,6500,Credito
T-20260517-8881,2026-05-17 12:34:06,2026-05-17,12,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-8881,2026-05-17 12:34:06,2026-05-17,12,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-7540,2026-05-17 14:26:06,2026-05-17,14,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260517-7540,2026-05-17 14:26:06,2026-05-17,14,Hamburguesa Clásica,Comida,3,8900,26700,Efectivo
T-20260517-1201,2026-05-17 15:45:06,2026-05-17,15,Pisco Sour,Bebidas,2,5500,11000,Efectivo
T-20260517-1201,2026-05-17 15:45:06,2026-05-17,15,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260517-1201,2026-05-17 15:45:06,2026-05-17,15,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260517-1201,2026-05-17 15:45:06,2026-05-17,15,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260517-3165,2026-05-17 21:17:06,2026-05-17,21,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-9644,2026-05-17 22:25:06,2026-05-17,22,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-9644,2026-05-17 22:25:06,2026-05-17,22,Papas Bravas,Comida,2,6500,13000,Efectivo
T-20260517-9644,2026-05-17 22:25:06,2026-05-17,22,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-9644,2026-05-17 22:25:06,2026-05-17,22,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-6305,2026-05-17 16:18:06,2026-05-17,16,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260517-6305,2026-05-17 16:18:06,2026-05-17,16,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260517-6305,2026-05-17 16:18:06,2026-05-17,16,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-6305,2026-05-17 16:18:06,2026-05-17,16,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260517-7835,2026-05-17 12:37:06,2026-05-17,12,Hamburguesa Clásica,Comida,1,8900,8900,Efectivo
T-20260517-4579,2026-05-17 18:12:06,2026-05-17,18,Papas Bravas,Comida,1,6500,6500,Credito
T-20260517-4579,2026-05-17 18:12:06,2026-05-17,18,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-4579,2026-05-17 18:12:06,2026-05-17,18,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-4579,2026-05-17 18:12:06,2026-05-17,18,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260517-4332,2026-05-17 15:31:06,2026-05-17,15,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-4332,2026-05-17 15:31:06,2026-05-17,15,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-6658,2026-05-17 12:39:06,2026-05-17,12,Hamburguesa Clásica,Comida,2,8900,17800,Transferencia
T-20260517-6658,2026-05-17 12:39:06,2026-05-17,12,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260517-6658,2026-05-17 12:39:06,2026-05-17,12,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-6658,2026-05-17 12:39:06,2026-05-17,12,Cerveza IPA,Bebidas,3,4500,13500,Credito
T-20260517-5997,2026-05-17 22:36:06,2026-05-17,22,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-5997,2026-05-17 22:36:06,2026-05-17,22,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-5997,2026-05-17 22:36:06,2026-05-17,22,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260517-1930,2026-05-17 12:57:06,2026-05-17,12,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-6186,2026-05-17 15:01:06,2026-05-17,15,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260517-6186,2026-05-17 15:01:06,2026-05-17,15,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260517-4044,2026-05-17 23:39:06,2026-05-17,23,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260517-4044,2026-05-17 23:39:06,2026-05-17,23,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260517-4044,2026-05-17 23:39:06,2026-05-17,23,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-4044,2026-05-17 23:39:06,2026-05-17,23,Cerveza IPA,Bebidas,2,4500,9000,Transferencia
T-20260517-7888,2026-05-17 20:14:06,2026-05-17,20,Papas Bravas,Comida,1,6500,6500,Debito
T-20260517-7888,2026-05-17 20:14:06,2026-05-17,20,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-7981,2026-05-17 21:11:06,2026-05-17,21,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260517-7981,2026-05-17 21:11:06,2026-05-17,21,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-7981,2026-05-17 21:11:06,2026-05-17,21,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-6643,2026-05-17 20:16:06,2026-05-17,20,Cerveza IPA,Bebidas,2,4500,9000,Efectivo
T-20260517-6643,2026-05-17 20:16:06,2026-05-17,20,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260517-6643,2026-05-17 20:16:06,2026-05-17,20,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-6643,2026-05-17 20:16:06,2026-05-17,20,Papas Bravas,Comida,1,6500,6500,Transferencia
T-20260517-5369,2026-05-17 12:27:06,2026-05-17,12,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260517-5369,2026-05-17 12:27:06,2026-05-17,12,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-9799,2026-05-17 15:21:06,2026-05-17,15,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260517-9799,2026-05-17 15:21:06,2026-05-17,15,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-9799,2026-05-17 15:21:06,2026-05-17,15,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260517-1519,2026-05-17 18:13:06,2026-05-17,18,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-9884,2026-05-17 21:55:06,2026-05-17,21,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-9884,2026-05-17 21:55:06,2026-05-17,21,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260517-9884,2026-05-17 21:55:06,2026-05-17,21,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260517-9884,2026-05-17 21:55:06,2026-05-17,21,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260517-4926,2026-05-17 18:51:06,2026-05-17,18,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-4926,2026-05-17 18:51:06,2026-05-17,18,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-4926,2026-05-17 18:51:06,2026-05-17,18,Papas Bravas,Comida,3,6500,19500,Transferencia
T-20260517-4926,2026-05-17 18:51:06,2026-05-17,18,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260517-5196,2026-05-17 14:52:06,2026-05-17,14,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-5196,2026-05-17 14:52:06,2026-05-17,14,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-6225,2026-05-17 13:04:06,2026-05-17,13,Papas Bravas,Comida,2,6500,13000,Credito
T-20260517-6225,2026-05-17 13:04:06,2026-05-17,13,Bebida Lata,Bebidas,2,2000,4000,Efectivo
T-20260517-1435,2026-05-17 12:09:06,2026-05-17,12,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260517-1435,2026-05-17 12:09:06,2026-05-17,12,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-1435,2026-05-17 12:09:06,2026-05-17,12,Papas Bravas,Comida,2,6500,13000,Credito
T-20260517-6822,2026-05-17 14:49:06,2026-05-17,14,Tabla Para Compartir,Comida,2,14900,29800,Transferencia
T-20260517-6822,2026-05-17 14:49:06,2026-05-17,14,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260517-5316,2026-05-17 18:48:06,2026-05-17,18,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-5316,2026-05-17 18:48:06,2026-05-17,18,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-5316,2026-05-17 18:48:06,2026-05-17,18,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-5316,2026-05-17 18:48:06,2026-05-17,18,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260517-7649,2026-05-17 19:28:06,2026-05-17,19,Papas Bravas,Comida,2,6500,13000,Credito
T-20260517-7649,2026-05-17 19:28:06,2026-05-17,19,Bebida Lata,Bebidas,2,2000,4000,Efectivo
T-20260517-7649,2026-05-17 19:28:06,2026-05-17,19,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260517-7649,2026-05-17 19:28:06,2026-05-17,19,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260517-4523,2026-05-17 15:10:06,2026-05-17,15,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260517-4523,2026-05-17 15:10:06,2026-05-17,15,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260517-4523,2026-05-17 15:10:06,2026-05-17,15,Papas Bravas,Comida,1,6500,6500,Debito
T-20260517-4523,2026-05-17 15:10:06,2026-05-17,15,Hamburguesa Clásica,Comida,3,8900,26700,Credito
T-20260517-1816,2026-05-17 17:57:06,2026-05-17,17,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-1816,2026-05-17 17:57:06,2026-05-17,17,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260517-1816,2026-05-17 17:57:06,2026-05-17,17,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260517-1816,2026-05-17 17:57:06,2026-05-17,17,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-1742,2026-05-17 17:36:06,2026-05-17,17,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260517-4110,2026-05-17 16:20:06,2026-05-17,16,Papas Bravas,Comida,1,6500,6500,Credito
T-20260517-4110,2026-05-17 16:20:06,2026-05-17,16,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-4110,2026-05-17 16:20:06,2026-05-17,16,Papas Bravas,Comida,3,6500,19500,Credito
T-20260517-4110,2026-05-17 16:20:06,2026-05-17,16,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260517-5353,2026-05-17 21:46:06,2026-05-17,21,Cerveza IPA,Bebidas,2,4500,9000,Efectivo
T-20260517-5353,2026-05-17 21:46:06,2026-05-17,21,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260517-5353,2026-05-17 21:46:06,2026-05-17,21,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-8085,2026-05-17 19:24:06,2026-05-17,19,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-8085,2026-05-17 19:24:06,2026-05-17,19,Cerveza IPA,Bebidas,3,4500,13500,Credito
T-20260517-8085,2026-05-17 19:24:06,2026-05-17,19,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260517-5326,2026-05-17 15:12:06,2026-05-17,15,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260517-5326,2026-05-17 15:12:06,2026-05-17,15,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-5326,2026-05-17 15:12:06,2026-05-17,15,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260517-5443,2026-05-17 21:43:06,2026-05-17,21,Cerveza IPA,Bebidas,3,4500,13500,Credito
T-20260517-5631,2026-05-17 23:53:06,2026-05-17,23,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-5631,2026-05-17 23:53:06,2026-05-17,23,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-1378,2026-05-17 22:58:06,2026-05-17,22,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-1378,2026-05-17 22:58:06,2026-05-17,22,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-1378,2026-05-17 22:58:06,2026-05-17,22,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260517-2190,2026-05-17 12:29:06,2026-05-17,12,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260517-2095,2026-05-17 16:32:06,2026-05-17,16,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-2095,2026-05-17 16:32:06,2026-05-17,16,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260517-2517,2026-05-17 17:12:06,2026-05-17,17,Pisco Sour,Bebidas,2,5500,11000,Efectivo
T-20260517-2517,2026-05-17 17:12:06,2026-05-17,17,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-2517,2026-05-17 17:12:06,2026-05-17,17,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-2517,2026-05-17 17:12:06,2026-05-17,17,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260517-1355,2026-05-17 19:15:06,2026-05-17,19,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260517-1355,2026-05-17 19:15:06,2026-05-17,19,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260517-1355,2026-05-17 19:15:06,2026-05-17,19,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-6534,2026-05-17 12:40:06,2026-05-17,12,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-7608,2026-05-17 23:12:06,2026-05-17,23,Tabla Para Compartir,Comida,2,14900,29800,Efectivo
T-20260517-7608,2026-05-17 23:12:06,2026-05-17,23,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260517-7608,2026-05-17 23:12:06,2026-05-17,23,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260517-7608,2026-05-17 23:12:06,2026-05-17,23,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260517-3245,2026-05-17 22:31:06,2026-05-17,22,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-3245,2026-05-17 22:31:06,2026-05-17,22,Papas Bravas,Comida,3,6500,19500,Efectivo
T-20260517-3245,2026-05-17 22:31:06,2026-05-17,22,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-3245,2026-05-17 22:31:06,2026-05-17,22,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260517-7671,2026-05-17 17:54:06,2026-05-17,17,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-5429,2026-05-17 20:51:06,2026-05-17,20,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-5429,2026-05-17 20:51:06,2026-05-17,20,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-4076,2026-05-17 17:49:06,2026-05-17,17,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260517-4076,2026-05-17 17:49:06,2026-05-17,17,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-6384,2026-05-17 22:11:06,2026-05-17,22,Papas Bravas,Comida,1,6500,6500,Debito
T-20260517-6384,2026-05-17 22:11:06,2026-05-17,22,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-6384,2026-05-17 22:11:06,2026-05-17,22,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-6384,2026-05-17 22:11:06,2026-05-17,22,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260517-8864,2026-05-17 17:59:06,2026-05-17,17,Papas Bravas,Comida,1,6500,6500,Debito
T-20260517-8864,2026-05-17 17:59:06,2026-05-17,17,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260517-8864,2026-05-17 17:59:06,2026-05-17,17,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-7974,2026-05-17 19:20:06,2026-05-17,19,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-7974,2026-05-17 19:20:06,2026-05-17,19,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-7974,2026-05-17 19:20:06,2026-05-17,19,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260517-6454,2026-05-17 16:45:06,2026-05-17,16,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260517-6454,2026-05-17 16:45:06,2026-05-17,16,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-8842,2026-05-17 18:57:06,2026-05-17,18,Hamburguesa Clásica,Comida,2,8900,17800,Transferencia
T-20260517-8842,2026-05-17 18:57:06,2026-05-17,18,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260517-8842,2026-05-17 18:57:06,2026-05-17,18,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-8842,2026-05-17 18:57:06,2026-05-17,18,Papas Bravas,Comida,1,6500,6500,Credito
T-20260517-7517,2026-05-17 13:41:06,2026-05-17,13,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-7517,2026-05-17 13:41:06,2026-05-17,13,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-7517,2026-05-17 13:41:06,2026-05-17,13,Pisco Sour,Bebidas,2,5500,11000,Transferencia
T-20260517-7517,2026-05-17 13:41:06,2026-05-17,13,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260517-1865,2026-05-17 18:05:06,2026-05-17,18,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260517-1865,2026-05-17 18:05:06,2026-05-17,18,Papas Bravas,Comida,1,6500,6500,Debito
T-20260517-3921,2026-05-17 14:19:06,2026-05-17,14,Tabla Para Compartir,Comida,1,14900,14900,Efectivo
T-20260517-4032,2026-05-17 23:37:06,2026-05-17,23,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260517-4032,2026-05-17 23:37:06,2026-05-17,23,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260517-7124,2026-05-17 15:00:06,2026-05-17,15,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260517-7124,2026-05-17 15:00:06,2026-05-17,15,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-9163,2026-05-17 15:02:06,2026-05-17,15,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260517-9163,2026-05-17 15:02:06,2026-05-17,15,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260517-9163,2026-05-17 15:02:06,2026-05-17,15,Cerveza IPA,Bebidas,3,4500,13500,Credito
T-20260517-9163,2026-05-17 15:02:06,2026-05-17,15,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260517-2378,2026-05-17 20:32:06,2026-05-17,20,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260517-2378,2026-05-17 20:32:06,2026-05-17,20,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260517-2378,2026-05-17 20:32:06,2026-05-17,20,Papas Bravas,Comida,3,6500,19500,Credito
T-20260517-9146,2026-05-17 22:51:06,2026-05-17,22,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260517-9146,2026-05-17 22:51:06,2026-05-17,22,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260517-9146,2026-05-17 22:51:06,2026-05-17,22,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-9146,2026-05-17 22:51:06,2026-05-17,22,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260517-6332,2026-05-17 20:01:06,2026-05-17,20,Bebida Lata,Bebidas,1,2000,2000,Transferencia
T-20260517-5518,2026-05-17 21:24:06,2026-05-17,21,Papas Bravas,Comida,3,6500,19500,Debito
T-20260517-5518,2026-05-17 21:24:06,2026-05-17,21,Papas Bravas,Comida,3,6500,19500,Credito
T-20260517-6474,2026-05-17 14:32:06,2026-05-17,14,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260517-6474,2026-05-17 14:32:06,2026-05-17,14,Cerveza IPA,Bebidas,1,4500,4500,Transferencia
T-20260517-6474,2026-05-17 14:32:06,2026-05-17,14,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260517-7717,2026-05-17 19:43:06,2026-05-17,19,Papas Bravas,Comida,2,6500,13000,Debito
T-20260517-5089,2026-05-17 21:50:06,2026-05-17,21,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260517-7505,2026-05-17 23:17:06,2026-05-17,23,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260517-7505,2026-05-17 23:17:06,2026-05-17,23,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260517-7505,2026-05-17 23:17:06,2026-05-17,23,Cerveza IPA,Bebidas,1,4500,4500,Debito
